unique_id,random,condition,county,age2014,attendees2014,sd2014,prop_fem_attend2014,prop_sd_fem2014,receiveletter,content_recruit,content_para,recruit_num,para_read,women_more,women_ideas,women_menbetter,women_toofar,gender,yearborn,religion,race,income,age,agecat,chair_survey,distance,distance_100,age2012,attendees2012,sd2012,prop_fem_attend2012,prop_sd_fem2012,pcfemale_2014,letter,Total_Running,Total_Female_Running,Total_Gave_Speach_Female,observed
27197,7810,Control,Garfield,56.6666679382324,15,1,0.533333361148834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,2.58999991416931,57.3448257446289,30,1,0.551724135875702,0,0,1,NA,NA,NA,0
14770,1789,Demand,Cache,49.5999984741211,5,0,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1.12000000476837,52.8965530395508,35,1,0.617647051811218,0,0,1,NA,NA,NA,0
12034,4960,Control,Box Elder,56.2244911193848,50,3,0.404255330562592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.879999995231628,56.8214302062988,125,3,0.504273533821106,0.333333343267441,1,1,NA,NA,NA,0
12047,4515,Supply,Box Elder,47.8260879516602,24,2,0.380952388048172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.870000004768372,55.6458320617676,49,2,0.454545468091965,0.5,0,1,NA,NA,NA,0
12075,9785,Supply+Demand,Box Elder,48.5714302062988,39,1,0.352941185235977,0,1,1,3,1,NA,3,4,2,3,1,16,3,5,4,36,3,1,88,0.879999995231628,49.2448997497559,52,3,0.372549027204514,0,0,1,NA,NA,NA,0
12081,8690,Control,Box Elder,56.7599983215332,28,2,0.439999997615814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.879999995231628,56.3529396057129,57,2,0.508771955966949,0,0,1,NA,NA,NA,0
12113,4548,Control,Box Elder,51.2857131958008,21,2,0.333333343267441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.870000004768372,50.2173919677734,52,0,0.408163279294968,NA,0,1,NA,NA,NA,0
12121,4720,Supply+Demand,Box Elder,59.4000015258789,21,1,0.411764711141586,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,0.860000014305115,63.6363639831543,33,1,0.483870953321457,1,1,1,NA,NA,NA,0
12184,3121,Control,Box Elder,56.5967750549316,62,3,0.47272726893425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,0.910000026226044,56.0306129455566,106,3,0.5,0,0,1,NA,NA,NA,0
86140,3710,Supply,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
86164,2529,Demand,Utah,72,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.75,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0
86172,6571,Supply,Utah,65,6,1,0.333333343267441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0.389999985694885,67,32,0,0.551724135875702,NA,1,1,NA,NA,NA,0
86186,9468,Demand,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
86193,880,Supply,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
86210,1259,Supply,Utah,51.5,2,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0.419999986886978,52.2000007629395,6,0,0.600000023841858,NA,0,1,NA,NA,NA,0
86275,4849,Supply+Demand,Utah,57.3333320617676,4,1,0.666666686534882,1,1,1,2,3,2,3,4,4,4,2,44,3,5,7,64,5,1,56,0.560000002384186,67.5,2,0,0.5,NA,1,1,NA,NA,NA,0
86281,3842,Supply,Utah,NA,1,1,1,1,4,NA,NA,NA,NA,3,2,2,4,2,43,3,5,2,63,5,1,21,0.209999993443489,61,2,1,0.5,1,1,1,NA,NA,NA,0
86313,834,Supply+Demand,Utah,52.5,16,3,0.600000023841858,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0.439999997615814,46,1,0,0,NA,1,1,NA,NA,NA,0
86345,4854,Control,Utah,61.1666679382324,7,1,0.333333343267441,0,1,3,3,NA,NA,3,3,3,3,1,52,3,5,3,72,6,1,45,0.449999988079071,60.3600006103516,54,2,0.314814805984497,0.5,0,1,NA,NA,NA,0
86350,8524,Supply+Demand,Utah,35,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,0,1,NA,NA,0,NA,NA,NA,0
86384,6781,Control,Utah,65.8125,20,1,0.428571432828903,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,0.349999994039536,61.625,18,0,0.529411792755127,NA,0,1,NA,NA,NA,0
86402,6121,Demand,Utah,63.8571434020996,7,1,0.714285731315613,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
86456,2562,Demand,Utah,54.6666679382324,9,2,0.375,0,1,3,2,NA,1,3,4,4,4,1,42,3,5,6,62,5,1,53,0.529999971389771,58,22,1,0.476190477609634,0,0,1,NA,NA,NA,0
86473,5079,Control,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
86528,4871,Demand,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
86537,7767,Control,Utah,NA,22,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
98084,2486,Supply,Weber,60.3809509277344,21,3,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0.409999996423721,56.2249984741211,90,2,0.46428570151329,0,0,1,NA,NA,NA,0
31636,604,Supply,Rich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
91911,9401,Supply+Demand,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
91930,357,Demand,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
92005,1007,Demand,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
92014,9249,Supply+Demand,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
92022,8206,Supply,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
14791,3994,Supply,Cache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
14829,1490,Supply,Cache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
98097,754,Demand,Weber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
14838,1534,Control,Cache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
98130,6330,Supply+Demand,Weber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
71453,9715,Control,Summit,51.4000015258789,5,0,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0.28999999165535,53.5,22,1,0.545454561710358,1,0,1,NA,NA,NA,0
75029,6217,Demand,Uintah,49.4255332946777,47,3,0.488372087478638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,1.75,49.7599983215332,82,2,0.430379748344421,0,0,1,NA,NA,NA,0
75038,8602,Control,Uintah,51.6818199157715,22,1,0.449999988079071,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,1.75,60.2333335876465,33,1,0.533333361148834,0,0,1,NA,NA,NA,0
74767,8597,Demand,Uintah,51.9090919494629,22,3,0.380952388048172,0.333333343267441,3,NA,NA,NA,NA,3,3,3,4,2,40,3,5,6,60,5,1,175,1.75,56.3333320617676,36,2,0.428571432828903,0.5,1,1,NA,NA,NA,0
74780,7698,Supply+Demand,Uintah,58.5,10,2,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,1.75999999046326,64.8648681640625,47,1,0.487804889678955,0,0,0,NA,NA,NA,0
74854,2302,Demand,Uintah,61.5555572509766,30,3,0.52173912525177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,1.75999999046326,57.2571411132812,36,2,0.575757563114166,0,0,1,NA,NA,NA,0
74968,4440,Supply,Uintah,56.5999984741211,10,2,0.444444447755814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,1.75999999046326,58.7599983215332,26,2,0.375,0,0,1,NA,NA,NA,0
74975,673,Demand,Uintah,66.3076934814453,13,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,1.76999998092651,62.4285697937012,20,1,0.578947365283966,0,0,1,NA,NA,NA,0
86642,2699,Supply+Demand,Utah,43,6,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0.280000001192093,49,17,0,0.230769231915474,NA,0,1,NA,NA,NA,0
86748,7741,Supply,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
86753,9729,Control,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
86776,3518,Supply,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
86795,8568,Control,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
92033,8471,Demand,Washington,55,21,1,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,2.80999994277954,62.9199981689453,29,1,0.5,1,1,1,NA,NA,NA,0
98148,3556,Control,Weber,60.3529396057129,18,2,0.357142865657806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.660000026226044,55.9836082458496,74,2,0.470588237047195,0,1,1,NA,NA,NA,0
98153,6088,Supply+Demand,Weber,59.2857131958008,22,2,0.315789461135864,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.660000026226044,58.5999984741211,71,4,0.507462680339813,0,0,1,NA,NA,NA,0
98182,9403,Demand,Weber,54.9117660522461,37,2,0.413793116807938,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0.589999973773956,56.9491539001465,67,2,0.416666656732559,0,0,1,NA,NA,NA,0
73989,9597,Supply+Demand,Tooele,60.8125,16,1,0.533333361148834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,7.78999996185303,60.9199981689453,28,1,0.518518507480621,0,0,1,NA,NA,NA,0
92067,4621,Supply,Washington,65.3611145019531,72,1,0.515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,2.88000011444092,68.5185165405273,120,3,0.435897439718246,0.333333343267441,0,1,NA,NA,NA,0
92108,418,Demand,Washington,65.59375,32,3,0.400000005960464,0.333333343267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,2.86999988555908,67.40625,74,2,0.485294103622437,0.5,0,1,NA,NA,NA,0
92226,5648,Supply,Washington,55.705883026123,18,2,0.4375,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,2.85999989509583,55.1632652282715,102,3,0.525773167610168,0,0,1,NA,NA,NA,0
92242,5613,Supply,Washington,51,31,1,0.533333361148834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,2.86999988555908,52,79,3,0.533333361148834,0,0,1,NA,NA,NA,0
92290,8565,Demand,Washington,64.0377349853516,54,2,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,2.85999989509583,63.2588233947754,100,3,0.400000005960464,0,0,1,NA,NA,NA,0
92300,1453,Supply,Washington,54.7333335876465,30,2,0.428571432828903,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,2.88000011444092,52.3888893127441,83,4,0.451219499111176,0,0,1,NA,NA,NA,0
92328,5266,Supply,Washington,61.3333320617676,13,2,0.416666656732559,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6307678222656,71,3,0.397058814764023,0,NA,0,NA,NA,NA,0
92430,2828,Supply,Washington,54.319149017334,44,3,0.550000011920929,0.666666686534882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,2.85999989509583,56.7882347106934,104,4,0.484848499298096,0.25,0,1,NA,NA,NA,0
92513,408,Demand,Washington,51.6153831481934,52,2,0.52173912525177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,2.89000010490417,50.2604179382324,106,5,0.541666686534882,0.25,0,1,NA,NA,NA,0
92566,8174,Control,Washington,58.125,34,1,0.439999997615814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9285697937012,39,1,0.472222208976746,0,NA,0,NA,NA,NA,0
70816,1060,Control,Summit,64.6666641235352,3,1,0.666666686534882,1,4,NA,NA,NA,NA,3,3,2,3,1,55,4,5,8,75,6,1,28,0.280000001192093,62.4000015258789,7,2,0.571428596973419,0.5,0,1,NA,NA,NA,0
68831,912,Supply,Sanpete,46,5,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,0.959999978542328,51.6511611938477,53,1,0.416666656732559,0,0,1,NA,NA,NA,0
70408,3391,Supply,Summit,51.5454559326172,23,3,0.571428596973419,0.666666686534882,1,1,4,2,NA,3,4,2,3,1,12,3,7,4,32,2,1,41,0.409999996423721,51.2727279663086,49,3,0.416666656732559,0.333333343267441,0,1,NA,NA,NA,0
98239,9132,Supply+Demand,Weber,49.1818199157715,11,2,0.454545468091965,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.449999988079071,48.8055572509766,50,2,0.510638296604156,0,1,1,NA,NA,NA,0
98241,948,Supply+Demand,Weber,47.533332824707,15,2,0.384615391492844,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.449999988079071,44.761905670166,24,3,0.391304343938828,0,1,1,NA,NA,NA,0
98256,7508,Supply,Weber,60,11,2,0.600000023841858,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.449999988079071,49.71875,58,2,0.47272726893425,0.5,0,1,NA,NA,NA,0
98260,1600,Demand,Weber,44.75,8,1,0.142857149243355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.449999988079071,49.476188659668,22,2,0.363636374473572,0.5,0,1,NA,NA,NA,0
99334,401,Supply,Weber,53.3125,17,2,0.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7333335876465,30,3,0.366666674613953,0,NA,0,NA,NA,NA,0
98423,9083,Control,Weber,59.375,18,1,0.4375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.449999988079071,62.8936157226562,53,1,0.461538463830948,0,0,1,NA,NA,NA,0
24805,5124,Demand,Davis,49.7931022644043,30,2,0.392857134342194,0,3,NA,NA,NA,NA,3,4,2,3,1,20,3,5,7,40,3,1,25,0.25,53.1948051452637,85,2,0.53658539056778,0,0,1,NA,NA,NA,0
24833,5718,Supply,Davis,54.3888893127441,19,2,0.4375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.239999994635582,56.71875,98,3,0.466666668653488,0,0,1,NA,NA,NA,0
24867,9515,Supply+Demand,Davis,47.3043479919434,24,3,0.347826093435287,0.333333343267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.25,54.2241363525391,120,3,0.431034475564957,0,0,1,NA,NA,NA,0
24898,3843,Demand,Davis,61.1111106872559,19,2,0.611111104488373,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.239999994635582,54.019229888916,57,1,0.508771955966949,0,0,1,NA,NA,NA,0
60124,6429,Supply+Demand,Salt Lake,45.1071434020996,30,2,0.479999989271164,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.129999995231628,44.1090927124023,56,2,0.345454543828964,0,0,1,NA,NA,NA,0
60153,7643,Control,Salt Lake,35,1,0,1,NA,1,4,4,NA,NA,3,4,2,3,2,18,3,5,5,38,3,1,13,0.129999995231628,34,1,1,1,1,1,1,NA,NA,NA,0
60169,9075,Control,Salt Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
60241,2778,Control,Salt Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
60273,2413,Supply+Demand,Salt Lake,47.2727279663086,11,1,0.545454561710358,0,3,NA,NA,NA,NA,4,4,1,5,2,52,3,5,3,72,6,1,13,0.129999995231628,49.5714302062988,7,1,0.428571432828903,1,1,1,NA,NA,NA,0
60287,5614,Demand,Salt Lake,56.7000007629395,10,1,0.375,NA,3,NA,NA,NA,NA,3,4,2,3,1,59,3,5,5,79,6,1,3,0.0299999993294477,57.9285697937012,58,1,0.454545468091965,0,0,1,NA,NA,NA,0
99347,782,Supply+Demand,Weber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
98512,7444,Control,Weber,54.2000007629395,5,1,0.400000005960464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0.600000023841858,56.6428565979004,14,1,0.642857134342194,0,0,1,NA,NA,NA,0
60447,2757,Control,Salt Lake,55.5714302062988,7,1,0.16666667163372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.0500000007450581,61.1538467407227,26,1,0.461538463830948,0,0,1,NA,NA,NA,0
98520,20,Control,Weber,57.8095245361328,22,1,0.349999994039536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0.469999998807907,53.9032249450684,39,1,0.378378391265869,0,1,1,NA,NA,NA,0
60452,5518,Control,Salt Lake,52.6666679382324,24,3,0.428571432828903,0,1,3,4,NA,NA,3,4,2,3,1,46,3,5,8,66,6,1,5,0.0500000007450581,59,9,2,0.222222223877907,0,0,1,NA,NA,NA,0
98531,3394,Demand,Weber,62.5,2,1,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0.479999989271164,54.6666679382324,3,1,0.666666686534882,1,0,1,NA,NA,NA,0
60475,6262,Supply,Salt Lake,59.9333343505859,16,1,0.400000005960464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.0599999986588955,61.5,40,2,0.444444447755814,0,0,1,NA,NA,NA,0
98577,7642,Demand,Weber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
60577,9176,Supply,Salt Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
98596,1508,Supply+Demand,Weber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
98622,9593,Supply,Weber,61.0909080505371,13,2,0.272727280855179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0.419999986886978,58.5555572509766,68,2,0.396825402975082,0,0,1,NA,NA,NA,0
98680,6012,Demand,Weber,60.6153831481934,27,3,0.346153855323792,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0.430000007152557,56.1120681762695,132,3,0.4921875,0,0,1,NA,NA,NA,0
98729,9273,Supply,Weber,53,2,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0.560000002384186,52,2,1,0.5,0,0,1,NA,NA,NA,0
98772,7355,Supply+Demand,Weber,57.0434799194336,26,2,0.409090906381607,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0.579999983310699,55.1794853210449,48,2,0.422222226858139,0,1,1,NA,NA,NA,0
98786,2748,Supply,Weber,45.0769233703613,28,2,0.347826093435287,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0.550000011920929,53.3194427490234,85,2,0.481481492519379,1,0,1,NA,NA,NA,0
70522,8280,Demand,Summit,69.5999984741211,5,0,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,1.00999999046326,67.0999984741211,11,1,0.454545468091965,0,0,1,NA,NA,NA,0
14864,6636,Supply+Demand,Cache,51.6666679382324,53,3,0.365853667259216,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,0.959999978542328,50.529411315918,63,2,0.551724135875702,0.5,1,1,NA,NA,NA,0
14942,8133,Supply,Cache,51.4042549133301,50,2,0.547619044780731,0,1,1,1,3,1,5,5,1,1,1,41,3,5,8,61,5,1,85,0.850000023841858,53.3168334960938,112,1,0.537735819816589,0,0,1,NA,NA,NA,0
15008,9388,Demand,Cache,50.21875,38,3,0.413793116807938,0.333333343267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.870000004768372,43.7826080322266,68,2,0.539682567119598,0,0,1,NA,NA,NA,0
15049,1914,Supply+Demand,Cache,52.2173919677734,26,1,0.409090906381607,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.870000004768372,57.3411750793457,96,2,0.510869562625885,0,0,1,NA,NA,NA,0
74025,4289,Demand,Tooele,45.8888893127441,9,1,0.444444447755814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,1.61000001430511,43.4000015258789,5,1,0.400000005960464,0,0,1,NA,NA,NA,0
86920,3689,Control,Utah,59,63,3,0.571428596973419,0.666666686534882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0.479999989271164,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0
60583,4687,Demand,Salt Lake,57.3666648864746,31,2,0.407407402992249,0,3,NA,NA,NA,NA,3,4,1,2,2,32,3,7,3,52,4,1,2,0.0199999995529652,61.3043479919434,73,2,0.580645143985748,0,1,1,NA,NA,NA,0
60651,7728,Demand,Salt Lake,57.3636360168457,22,3,0.409090906381607,0,3,NA,NA,NA,NA,4,4,2,3,1,15,3,5,5,35,3,1,2,0.0199999995529652,60.3454551696777,55,2,0.431372553110123,0,0,1,NA,NA,NA,0
